711,Ashutosh Nath,Cardiologist,Heart Failure,5
735,Ashutosh Nath,Cardiologist,Heart Failure,5
26,Atma Ram Bansal,Physiotherapist,Asthma,2
27,Atma Ram Bansal,Physiotherapist,Asthma,2
28,Atma Ram Bansal,Physiotherapist,Asthma,2
49,Atma Ram Bansal,Physiotherapist,Arthiritis,3
50,Atma Ram Bansal,Physiotherapist,Arthiritis,3
51,Atma Ram Bansal,Physiotherapist,Arthiritis,3
72,Atma Ram Bansal,Physiotherapist,Back Pain,1
73,Atma Ram Bansal,Physiotherapist,Back Pain,1
74,Atma Ram Bansal,Physiotherapist,Back Pain,1
114,Atma Ram Bansal,Physiotherapist,Chronic Pain,5
115,Atma Ram Bansal,Physiotherapist,Chronic Pain,5
116,Atma Ram Bansal,Physiotherapist,Chronic Pain,5
311,Atma Ram Bansal,Physiotherapist,Dementia,4
312,Atma Ram Bansal,Physiotherapist,Dementia,4
313,Atma Ram Bansal,Physiotherapist,Dementia,4
2273,B.G. Mantur,Orthopedic Surgeon,Bone Fractures,5
2274,B.G. Mantur,Orthopedic Surgeon,Bone Fractures,5
2291,B.G. Mantur,Orthopedic Surgeon,Osteoporosis,4
2292,B.G. Mantur,Orthopedic Surgeon,Osteoporosis,4
2312,B.G. Mantur,Orthopedic Surgeon,Scoliosis,3
2313,B.G. Mantur,Orthopedic Surgeon,Scoliosis,3
2314,B.G. Mantur,Orthopedic Surgeon,Scoliosis,3
2315,B.G. Mantur,Orthopedic Surgeon,Scoliosis,3
2316,B.G. Mantur,Orthopedic Surgeon,Scoliosis,3
2362,B.G. Mantur,Orthopedic Surgeon,Neck Pain,2
2363,B.G. Mantur,Orthopedic Surgeon,Neck Pain,2
2435,B.G. Mantur,Orthopedic Surgeon,Lower Back Pain,1
2436,B.G. Mantur,Orthopedic Surgeon,Lower Back Pain,1
1821,B.Maaya,Urologist,hematuria,3
1822,B.Maaya,Urologist,blasser prolapse,4
1823,B.Maaya,Urologist,prostatis,1
1824,B.Maaya,Urologist,hematuria,3
1825,B.Maaya,Urologist,postate cancer,5
1826,B.Maaya,Urologist,blasser prolapse,4
1827,B.Maaya,Urologist,overactive bladder,2
1828,B.Maaya,Urologist,postate cancer,5
1829,B.Maaya,Urologist,blasser prolapse,4
1830,B.Maaya,Urologist,postate cancer,5
1831,B.Maaya,Urologist,overactive bladder,2
1832,B.Maaya,Urologist,prostatis,1
2663,B.R. Mittal,Orthopedic Surgeon,Bone Fractures,5
2664,B.R. Mittal,Orthopedic Surgeon,Bone Fractures,5
2683,B.R. Mittal,Orthopedic Surgeon,Scoliosis,3
2684,B.R. Mittal,Orthopedic Surgeon,Scoliosis,3
2685,B.R. Mittal,Orthopedic Surgeon,Scoliosis,3
43,Bandyopadhyay,Cardiologist,Arrhythmia,2
65,Bandyopadhyay,Cardiologist,Arrhythmia,2
66,Bandyopadhyay,Cardiologist,Arrhythmia,2
93,Bandyopadhyay,Cardiologist,Stroke,4
94,Bandyopadhyay,Cardiologist,Heart Failure,5
104,Bandyopadhyay,Cardiologist,Cardiomyopathy,3
367,Bandyopadhyay,Cardiologist,Arrhythmia,2
368,Bandyopadhyay,Cardiologist,Arrhythmia,2
1739,Bashir Ahmad Laway,Urologist,overactive bladder,2
1740,Bashir Ahmad Laway,Urologist,prostatis,1
1741,Bashir Ahmad Laway,Urologist,hematuria,3
1742,Bashir Ahmad Laway,Urologist,overactive bladder,2
1743,Bashir Ahmad Laway,Urologist,blasser prolapse,4
1744,Bashir Ahmad Laway,Urologist,prostatis,1
1745,Bashir Ahmad Laway,Urologist,postate cancer,5
1746,Bashir Ahmad Laway,Urologist,hematuria,3
349,Beena Bansal,Physiotherapist,Dementia,4
351,Beena Bansal,Physiotherapist,Dementia,4
361,Beena Bansal,Physiotherapist,Chronic Pain,5
362,Beena Bansal,Physiotherapist,Chronic Pain,5
382,Beena Bansal,Physiotherapist,Arthiritis,3
383,Beena Bansal,Physiotherapist,Arthiritis,3
431,Beena Bansal,Physiotherapist,Asthma,2
434,Beena Bansal,Physiotherapist,Asthma,2
493,Beena Bansal,Physiotherapist,Back Pain,1
494,Beena Bansal,Physiotherapist,Back Pain,1
1085,Bhavani,Dermatologist,acne,2
1086,Bhavani,Dermatologist,ichthyosis,1
1087,Bhavani,Dermatologist,psoriasis,5
1088,Bhavani,Dermatologist,sunburn,3
1089,Bhavani,Dermatologist,ichthyosis,1
1090,Bhavani,Dermatologist,eczema,4
1091,Bhavani,Dermatologist,ichthyosis,1
1092,Bhavani,Dermatologist,acne,2
1093,Bhavani,Dermatologist,sunburn,3
1094,Bhavani,Dermatologist,ichthyosis,1
1095,Bhavani,Dermatologist,acne,2
1096,Bhavani,Dermatologist,eczema,4
1097,Bhavani,Dermatologist,psoriasis,5
1098,Bhavani,Dermatologist,ichthyosis,1
1099,Bhavani,Dermatologist,psoriasis,5
1579,Bindu Kulshreshtha,Urologist,prostatis,1
1580,Bindu Kulshreshtha,Urologist,hematuria,3
1581,Bindu Kulshreshtha,Urologist,postate cancer,5
1582,Bindu Kulshreshtha,Urologist,blasser prolapse,4
1583,Bindu Kulshreshtha,Urologist,prostatis,1
1584,Bindu Kulshreshtha,Urologist,postate cancer,5
1585,Bindu Kulshreshtha,Urologist,hematuria,3
1586,Bindu Kulshreshtha,Urologist,overactive bladder,2
1587,Bindu Kulshreshtha,Urologist,postate cancer,5
1588,Bindu Kulshreshtha,Urologist,blasser prolapse,4
1589,Bindu Kulshreshtha,Urologist,hematuria,3
1590,Bindu Kulshreshtha,Urologist,overactive bladder,2
1591,Bindu Kulshreshtha,Urologist,prostatis,1
2285,Binoy J,Neurologist,Brain Tumour,5
2341,Binoy J,Neurologist,Migrane,4
2342,Binoy J,Neurologist,Sclerosis,3
2343,Binoy J,Neurologist,Alzheimer,2
2344,Binoy J,Neurologist,Alzheimer,2
2417,Binoy J,Neurologist,Epilepsy,1
2418,Binoy J,Neurologist,Epilepsy,1
2825,Bishav M D,Orthopedic Surgeon,Bone Fractures,5
2826,Bishav M D,Orthopedic Surgeon,Bone Fractures,5
2868,Bishav M D,Orthopedic Surgeon,Osteoporosis,4
2869,Bishav M D,Orthopedic Surgeon,Osteoporosis,4
2870,Bishav M D,Orthopedic Surgeon,Osteoporosis,4
2871,Bishav M D,Orthopedic Surgeon,Osteoporosis,4
2872,Bishav M D,Orthopedic Surgeon,Osteoporosis,4
2873,Bishav M D,Orthopedic Surgeon,Osteoporosis,4
2906,Bishav M D,Orthopedic Surgeon,Lower Back Pain,1
2907,Bishav M D,Orthopedic Surgeon,Lower Back Pain,1
2166,Bishav Mohan,Opthalmologist,conjunctivitis,2
2167,Bishav Mohan,Opthalmologist,mascular degeneration,3
2168,Bishav Mohan,Opthalmologist,retinal disorder,4
2169,Bishav Mohan,Opthalmologist,cataracts,5
2170,Bishav Mohan,Opthalmologist,conjunctivitis,2
2171,Bishav Mohan,Opthalmologist,dry eye,1
2172,Bishav Mohan,Opthalmologist,cataracts,5
2173,Bishav Mohan,Opthalmologist,mascular degeneration,3
2174,Bishav Mohan,Opthalmologist,conjunctivitis,2
2175,Bishav Mohan,Opthalmologist,retinal disorder,4
2176,Bishav Mohan,Opthalmologist,mascular degeneration,3
2177,Bishav Mohan,Opthalmologist,dry eye,1
1953,Bukke Harsha Vardhan,Opthalmologist,mascular degeneration,3
1954,Bukke Harsha Vardhan,Opthalmologist,retinal disorder,4
1955,Bukke Harsha Vardhan,Opthalmologist,dry eye,1
1956,Bukke Harsha Vardhan,Opthalmologist,cataracts,5
1957,Bukke Harsha Vardhan,Opthalmologist,conjunctivitis,2
1958,Bukke Harsha Vardhan,Opthalmologist,retinal disorder,4
1959,Bukke Harsha Vardhan,Opthalmologist,mascular degeneration,3
1960,Bukke Harsha Vardhan,Opthalmologist,cataracts,5
1961,Bukke Harsha Vardhan,Opthalmologist,dry eye,1
1962,Bukke Harsha Vardhan,Opthalmologist,retinal disorder,4
1963,Bukke Harsha Vardhan,Opthalmologist,conjunctivitis,2
1964,Bukke Harsha Vardhan,Opthalmologist,cataracts,5
1965,Bukke Harsha Vardhan,Opthalmologist,mascular degeneration,3
1966,Bukke Harsha Vardhan,Opthalmologist,conjunctivitis,2
1967,Bukke Harsha Vardhan,Opthalmologist,dry eye,1
1614,Bushan Kumar,Urologist,hematuria,3
1615,Bushan Kumar,Urologist,prostatis,1
1616,Bushan Kumar,Urologist,blasser prolapse,4
1617,Bushan Kumar,Urologist,overactive bladder,2
1618,Bushan Kumar,Urologist,postate cancer,5
1619,Bushan Kumar,Urologist,overactive bladder,2
1620,Bushan Kumar,Urologist,prostatis,1
120,C. Adithan,Cardiologist,Vascular Disease,1
234,C. Adithan,Cardiologist,Vascular Disease,1
304,C. Adithan,Cardiologist,Arrhythmia,2
347,C. Adithan,Cardiologist,Arrhythmia,2
381,C. Adithan,Cardiologist,Arrhythmia,2
425,C. Adithan,Cardiologist,Arrhythmia,2
465,C. Adithan,Cardiologist,Arrhythmia,2
504,C. Adithan,Cardiologist,Cardiomyopathy,3
540,C. Adithan,Cardiologist,Stroke,4
585,C. Adithan,Cardiologist,Cardiomyopathy,3
602,C. Adithan,Cardiologist,Stroke,4
654,C. Adithan,Cardiologist,Stroke,4
700,C. Adithan,Cardiologist,Cardiomyopathy,3
2637,C.N. Manjunath,Orthopedic Surgeon,Lower Back Pain,1
2638,C.N. Manjunath,Orthopedic Surgeon,Lower Back Pain,1
2639,C.N. Manjunath,Orthopedic Surgeon,Lower Back Pain,1
2640,C.N. Manjunath,Orthopedic Surgeon,Lower Back Pain,1
2670,C.N. Manjunath,Orthopedic Surgeon,Neck Pain,2
2671,C.N. Manjunath,Orthopedic Surgeon,Neck Pain,2
2695,C.N. Manjunath,Orthopedic Surgeon,Osteoporosis,4
2696,C.N. Manjunath,Orthopedic Surgeon,Osteoporosis,4
967,C.V. Harinarayan,Dermatologist,eczema,4
968,C.V. Harinarayan,Dermatologist,eczema,4
969,C.V. Harinarayan,Dermatologist,acne,2
970,C.V. Harinarayan,Dermatologist,sunburn,3
971,C.V. Harinarayan,Dermatologist,psoriasis,5
972,C.V. Harinarayan,Dermatologist,ichthyosis,1
973,C.V. Harinarayan,Dermatologist,sunburn,3
974,C.V. Harinarayan,Dermatologist,eczema,4
975,C.V. Harinarayan,Dermatologist,acne,2
976,C.V. Harinarayan,Dermatologist,psoriasis,5
977,C.V. Harinarayan,Dermatologist,ichthyosis,1
2338,D. Majili,Orthopedic Surgeon,Bone Fractures,5
2339,D. Majili,Orthopedic Surgeon,Bone Fractures,5
2340,D. Majili,Orthopedic Surgeon,Bone Fractures,5
2382,D. Majili,Orthopedic Surgeon,Osteoporosis,4
2383,D. Majili,Orthopedic Surgeon,Osteoporosis,4
2414,D. Majili,Orthopedic Surgeon,Neck Pain,2
2544,D. Nagaraja,Neurologist,Epilepsy,1
2545,D. Nagaraja,Neurologist,Epilepsy,1
2546,D. Nagaraja,Neurologist,Epilepsy,1
2547,D. Nagaraja,Neurologist,Epilepsy,1
2548,D. Nagaraja,Neurologist,Alzheimer,2
2549,D. Nagaraja,Neurologist,Alzheimer,2
2587,D. Nagaraja,Neurologist,Migrane,4
2588,D. Nagaraja,Neurologist,Migrane,4
2589,D. Nagaraja,Neurologist,Brain Tumour,5
1024,D.G.Jain,Dermatologist,sunburn,3
1025,D.G.Jain,Dermatologist,acne,2
1026,D.G.Jain,Dermatologist,sunburn,3
1027,D.G.Jain,Dermatologist,ichthyosis,1
1028,D.G.Jain,Dermatologist,eczema,4
1029,D.G.Jain,Dermatologist,sunburn,3
1030,D.G.Jain,Dermatologist,psoriasis,5
1031,D.G.Jain,Dermatologist,acne,2
1032,D.G.Jain,Dermatologist,psoriasis,5
1033,D.G.Jain,Dermatologist,sunburn,3
1034,D.G.Jain,Dermatologist,eczema,4
1035,D.G.Jain,Dermatologist,ichthyosis,1
1833,D.Maji,Urologist,hematuria,3
1834,D.Maji,Urologist,overactive bladder,2
1835,D.Maji,Urologist,postate cancer,5
1836,D.Maji,Urologist,blasser prolapse,4
1837,D.Maji,Urologist,prostatis,1
1838,D.Maji,Urologist,postate cancer,5
1839,D.Maji,Urologist,hematuria,3
1840,D.Maji,Urologist,postate cancer,5
1841,D.Maji,Urologist,overactive bladder,2
1842,D.Maji,Urologist,blasser prolapse,4
1843,D.Maji,Urologist,hematuria,3
1844,D.Maji,Urologist,blasser prolapse,4
1845,D.Maji,Urologist,prostatis,1
500,D.P. Bhadoria,Physiotherapist,Back Pain,1
501,D.P. Bhadoria,Physiotherapist,Back Pain,1
502,D.P. Bhadoria,Physiotherapist,Back Pain,1
503,D.P. Bhadoria,Physiotherapist,Back Pain,1
551,D.P. Bhadoria,Physiotherapist,Asthma,2
608,D.P. Bhadoria,Physiotherapist,Dementia,4
646,D.P. Bhadoria,Physiotherapist,Arthiritis,3
647,D.P. Bhadoria,Physiotherapist,Arthiritis,3
648,D.P. Bhadoria,Physiotherapist,Arthiritis,3
662,D.P. Bhadoria,Physiotherapist,Chronic Pain,5
663,D.P. Bhadoria,Physiotherapist,Chronic Pain,5
764,Deb Sankar Guin,Dermatologist,ichthyosis,1
765,Deb Sankar Guin,Dermatologist,acne,2
766,Deb Sankar Guin,Dermatologist,ichthyosis,1
767,Deb Sankar Guin,Dermatologist,sunburn,3
768,Deb Sankar Guin,Dermatologist,acne,2
769,Deb Sankar Guin,Dermatologist,eczema,4
770,Deb Sankar Guin,Dermatologist,psoriasis,5
771,Deb Sankar Guin,Dermatologist,psoriasis,5
295,Deepak A,Cardiologist,Cardiomyopathy,3
296,Deepak A,Cardiologist,Cardiomyopathy,3
297,Deepak A,Cardiologist,Arrhythmia,2
298,Deepak A,Cardiologist,Vascular Disease,1
324,Deepak A,Cardiologist,Stroke,4
325,Deepak A,Cardiologist,Stroke,4
394,Deepak A,Cardiologist,Heart Failure,5
406,Deepak A,Cardiologist,Stroke,4
416,Deepak A,Cardiologist,Stroke,4
417,Deepak A,Cardiologist,Stroke,4
1375,Deepak Khandelwal,Gynecologist,uterine fibroids,2
1376,Deepak Khandelwal,Gynecologist,menstrual disorder,4
1377,Deepak Khandelwal,Gynecologist,amenorrhea,3
1378,Deepak Khandelwal,Gynecologist,pelvic pain,1
1379,Deepak Khandelwal,Gynecologist,menstrual disorder,4
1380,Deepak Khandelwal,Gynecologist,amenorrhea,3
1381,Deepak Khandelwal,Gynecologist,endometriosis,5
1382,Deepak Khandelwal,Gynecologist,uterine fibroids,2
1495,Dhanpat Kumar Kochar,Gynecologist,amenorrhea,3
1496,Dhanpat Kumar Kochar,Gynecologist,endometriosis,5
1497,Dhanpat Kumar Kochar,Gynecologist,pelvic pain,1
1498,Dhanpat Kumar Kochar,Gynecologist,uterine fibroids,2
1499,Dhanpat Kumar Kochar,Gynecologist,menstrual disorder,4
1500,Dhanpat Kumar Kochar,Gynecologist,pelvic pain,1
741,Dharamvir Singh,Cardiologist,Heart Failure,5
742,Dharamvir Singh,Cardiologist,Stroke,4
743,Dharamvir Singh,Cardiologist,Vascular Disease,1
744,Dharamvir Singh,Cardiologist,Arrhythmia,2
745,Dharamvir Singh,Cardiologist,Cardiomyopathy,3
808,Dheeraj Gupta,Dermatologist,ichthyosis,1
809,Dheeraj Gupta,Dermatologist,acne,2
810,Dheeraj Gupta,Dermatologist,eczema,4
811,Dheeraj Gupta,Dermatologist,psoriasis,5
812,Dheeraj Gupta,Dermatologist,eczema,4
813,Dheeraj Gupta,Dermatologist,acne,2
814,Dheeraj Gupta,Dermatologist,sunburn,3
815,Dheeraj Gupta,Dermatologist,eczema,4
816,Dheeraj Gupta,Dermatologist,psoriasis,5
817,Dheeraj Gupta,Dermatologist,psoriasis,5
818,Dheeraj Gupta,Dermatologist,acne,2
1976,Dilip Mathai,Opthalmologist,conjunctivitis,2
1977,Dilip Mathai,Opthalmologist,mascular degeneration,3
1978,Dilip Mathai,Opthalmologist,retinal disorder,4
1979,Dilip Mathai,Opthalmologist,dry eye,1
1980,Dilip Mathai,Opthalmologist,cataracts,5
1981,Dilip Mathai,Opthalmologist,conjunctivitis,2
2503,Dilip Mathi,Orthopedic Surgeon,Bone Fractures,5
2504,Dilip Mathi,Orthopedic Surgeon,Bone Fractures,5
2505,Dilip Mathi,Orthopedic Surgeon,Bone Fractures,5
2537,Dilip Mathi,Orthopedic Surgeon,Osteoporosis,4
2538,Dilip Mathi,Orthopedic Surgeon,Osteoporosis,4
2539,Dilip Mathi,Orthopedic Surgeon,Osteoporosis,4
2540,Dilip Mathi,Orthopedic Surgeon,Osteoporosis,4
2567,Dilip Mathi,Orthopedic Surgeon,Scoliosis,3
2568,Dilip Mathi,Orthopedic Surgeon,Scoliosis,3
2569,Dilip Mathi,Orthopedic Surgeon,Scoliosis,3
2607,Dilip Mathi,Orthopedic Surgeon,Neck Pain,2
2608,Dilip Mathi,Orthopedic Surgeon,Neck Pain,2
2654,Dilip Mathi,Orthopedic Surgeon,Lower Back Pain,1
1431,Donald Kikta,Gynecologist,amenorrhea,3
1432,Donald Kikta,Gynecologist,pelvic pain,1
1433,Donald Kikta,Gynecologist,uterine fibroids,2
1434,Donald Kikta,Gynecologist,amenorrhea,3
1435,Donald Kikta,Gynecologist,menstrual disorder,4
1436,Donald Kikta,Gynecologist,endometriosis,5
1437,Donald Kikta,Gynecologist,pelvic pain,1
1438,Donald Kikta,Gynecologist,uterine fibroids,2
1439,Donald Kikta,Gynecologist,menstrual disorder,4
1440,Donald Kikta,Gynecologist,endometriosis,5
1441,Donald Kikta,Gynecologist,amenorrhea,3
1442,Donald Kikta,Gynecologist,menstrual disorder,4
1443,Donald Kikta,Gynecologist,endometriosis,5
1444,Donald Kikta,Gynecologist,pelvic pain,1
354,Eesh Bhatia,Physiotherapist,Back Pain,1
355,Eesh Bhatia,Physiotherapist,Back Pain,1
356,Eesh Bhatia,Physiotherapist,Back Pain,1
375,Eesh Bhatia,Physiotherapist,Asthma,2
376,Eesh Bhatia,Physiotherapist,Asthma,2
377,Eesh Bhatia,Physiotherapist,Asthma,2
378,Eesh Bhatia,Physiotherapist,Arthiritis,3
379,Eesh Bhatia,Physiotherapist,Arthiritis,3
380,Eesh Bhatia,Physiotherapist,Arthiritis,3
448,Eesh Bhatia,Physiotherapist,Dementia,4
449,Eesh Bhatia,Physiotherapist,Dementia,4
450,Eesh Bhatia,Physiotherapist,Dementia,4
2317,Falguni S,Neurologist,Epilepsy,1
2318,Falguni S,Neurologist,Epilepsy,1
2380,Falguni S,Neurologist,Alzheimer,2
2381,Falguni S,Neurologist,Sclerosis,3
2390,Falguni S,Neurologist,Migrane,4
2391,Falguni S,Neurologist,Migrane,4
2400,Falguni S,Neurologist,Brain Tumour,5
1131,Farah F. Jijina,Gynecologist,uterine fibroids,2
1132,Farah F. Jijina,Gynecologist,pelvic pain,1
1133,Farah F. Jijina,Gynecologist,menstrual disorder,4
1134,Farah F. Jijina,Gynecologist,amenorrhea,3
1135,Farah F. Jijina,Gynecologist,menstrual disorder,4
1136,Farah F. Jijina,Gynecologist,endometriosis,5
1137,Farah F. Jijina,Gynecologist,amenorrhea,3
1138,Farah F. Jijina,Gynecologist,pelvic pain,1
1139,Farah F. Jijina,Gynecologist,uterine fibroids,2
1140,Farah F. Jijina,Gynecologist,endometriosis,5
2519,G. Narsimulu,Neurologist,Brain Tumour,5
2520,G. Narsimulu,Neurologist,Migrane,4
2521,G. Narsimulu,Neurologist,Migrane,4
2562,G. Narsimulu,Neurologist,Sclerosis,3
2563,G. Narsimulu,Neurologist,Sclerosis,3
2564,G. Narsimulu,Neurologist,Sclerosis,3
2602,G. Narsimulu,Neurologist,Alzheimer,2
2603,G. Narsimulu,Neurologist,Alzheimer,2
2613,G. Narsimulu,Neurologist,Epilepsy,1
438,Gautam Ahluwalia,Cardiologist,Stroke,4
439,Gautam Ahluwalia,Cardiologist,Heart Failure,5
451,Gautam Ahluwalia,Cardiologist,Stroke,4
517,Gautam Ahluwalia,Cardiologist,Cardiomyopathy,3
546,Gautam Ahluwalia,Cardiologist,Cardiomyopathy,3
573,Gautam Ahluwalia,Cardiologist,Cardiomyopathy,3
601,Gautam Ahluwalia,Cardiologist,Arrhythmia,2
614,Gautam Ahluwalia,Cardiologist,Arrhythmia,2
623,Gautam Ahluwalia,Cardiologist,Arrhythmia,2
650,Gautam Ahluwalia,Cardiologist,Arrhythmia,2
673,Gautam Ahluwalia,Cardiologist,Vascular Disease,1
685,Gautam Ahluwalia,Cardiologist,Vascular Disease,1
686,Gautam Ahluwalia,Cardiologist,Vascular Disease,1
1161,George T. John,Gynecologist,endometriosis,5
1162,George T. John,Gynecologist,uterine fibroids,2
1163,George T. John,Gynecologist,endometriosis,5
1164,George T. John,Gynecologist,pelvic pain,1
1165,George T. John,Gynecologist,menstrual disorder,4
1166,George T. John,Gynecologist,amenorrhea,3
1167,George T. John,Gynecologist,pelvic pain,1
2565,Ghan Shyam,Neurologist,Migrane,4
2566,Ghan Shyam,Neurologist,Migrane,4
2573,Ghan Shyam,Neurologist,Migrane,4
2720,Ghan Shyam,Neurologist,Sclerosis,3
2721,Ghan Shyam,Neurologist,Sclerosis,3
2722,Ghan Shyam,Neurologist,Sclerosis,3
2723,Ghan Shyam,Neurologist,Sclerosis,3
2777,Ghan Shyam,Neurologist,Brain Tumour,5
2778,Ghan Shyam,Neurologist,Brain Tumour,5
2779,Ghan Shyam,Neurologist,Brain Tumour,5
1467,Girisha,Gynecologist,uterine fibroids,2
1468,Girisha,Gynecologist,endometriosis,5
1469,Girisha,Gynecologist,pelvic pain,1
1470,Girisha,Gynecologist,endometriosis,5
1471,Girisha,Gynecologist,uterine fibroids,2
1472,Girisha,Gynecologist,menstrual disorder,4
1473,Girisha,Gynecologist,amenorrhea,3
1474,Girisha,Gynecologist,uterine fibroids,2
1475,Girisha,Gynecologist,endometriosis,5
1476,Girisha,Gynecologist,pelvic pain,1
2451,Gopi Krishna,Neurologist,Epilepsy,1
2452,Gopi Krishna,Neurologist,Epilepsy,1
2453,Gopi Krishna,Neurologist,Epilepsy,1
2454,Gopi Krishna,Neurologist,Epilepsy,1
2468,Gopi Krishna,Neurologist,Sclerosis,3
2469,Gopi Krishna,Neurologist,Sclerosis,3
2470,Gopi Krishna,Neurologist,Sclerosis,3
2471,Gopi Krishna,Neurologist,Sclerosis,3
2472,Gopi Krishna,Neurologist,Alzheimer,2
2473,Gopi Krishna,Neurologist,Alzheimer,2
7,Govind Babu,Cardiologist,Stroke,4
8,Govind Babu,Cardiologist,Stroke,4
83,Govind Babu,Cardiologist,Stroke,4
84,Govind Babu,Cardiologist,Stroke,4
175,Govind Babu,Cardiologist,Vascular Disease,1
176,Govind Babu,Cardiologist,Heart Failure,5
177,Govind Babu,Cardiologist,Heart Failure,5
2474,Govind K,Orthopedic Surgeon,Bone Fractures,5
2475,Govind K,Orthopedic Surgeon,Bone Fractures,5
2476,Govind K,Orthopedic Surgeon,Bone Fractures,5
2541,Govind K,Orthopedic Surgeon,Osteoporosis,4
2542,Govind K,Orthopedic Surgeon,Osteoporosis,4
2543,Govind K,Orthopedic Surgeon,Osteoporosis,4
2614,Govind K,Orthopedic Surgeon,Scoliosis,3
2615,Govind K,Orthopedic Surgeon,Scoliosis,3
2616,Govind K,Orthopedic Surgeon,Scoliosis,3
2704,Govind K,Orthopedic Surgeon,Neck Pain,2
2705,Govind K,Orthopedic Surgeon,Neck Pain,2
2706,Govind K,Orthopedic Surgeon,Neck Pain,2
2809,Govind K,Orthopedic Surgeon,Lower Back Pain,1
2810,Govind K,Orthopedic Surgeon,Lower Back Pain,1
2811,Govind K,Orthopedic Surgeon,Lower Back Pain,1
1846,Govind Makharia,Urologist,overactive bladder,2
1847,Govind Makharia,Urologist,hematuria,3
1848,Govind Makharia,Urologist,prostatis,1
1849,Govind Makharia,Urologist,blasser prolapse,4
1850,Govind Makharia,Urologist,overactive bladder,2
1851,Govind Makharia,Urologist,postate cancer,5
1852,Govind Makharia,Urologist,prostatis,1
1853,Govind Makharia,Urologist,postate cancer,5
1854,Govind Makharia,Urologist,overactive bladder,2
1855,Govind Makharia,Urologist,blasser prolapse,4
1856,Govind Makharia,Urologist,prostatis,1
1857,Govind Makharia,Urologist,hematuria,3
1858,Govind Makharia,Urologist,overactive bladder,2
1859,Govind Makharia,Urologist,postate cancer,5
1860,Govind Makharia,Urologist,prostatis,1
1329,Gurleen Kaur,Gynecologist,menstrual disorder,4
1330,Gurleen Kaur,Gynecologist,amenorrhea,3
1331,Gurleen Kaur,Gynecologist,endometriosis,5
1332,Gurleen Kaur,Gynecologist,uterine fibroids,2
1333,Gurleen Kaur,Gynecologist,menstrual disorder,4
1334,Gurleen Kaur,Gynecologist,endometriosis,5
1335,Gurleen Kaur,Gynecologist,amenorrhea,3
1336,Gurleen Kaur,Gynecologist,endometriosis,5
1337,Gurleen Kaur,Gynecologist,amenorrhea,3
1338,Gurleen Kaur,Gynecologist,pelvic pain,1
411,Gurpreet Singh,Physiotherapist,Arthiritis,3
412,Gurpreet Singh,Physiotherapist,Arthiritis,3
413,Gurpreet Singh,Physiotherapist,Arthiritis,3
435,Gurpreet Singh,Physiotherapist,Dementia,4
436,Gurpreet Singh,Physiotherapist,Dementia,4
484,Gurpreet Singh,Physiotherapist,Chronic Pain,5
485,Gurpreet Singh,Physiotherapist,Chronic Pain,5
486,Gurpreet Singh,Physiotherapist,Chronic Pain,5
487,Gurpreet Singh,Physiotherapist,Dementia,4
1407,Gurudas Khilnani,Gynecologist,amenorrhea,3
1408,Gurudas Khilnani,Gynecologist,menstrual disorder,4
1409,Gurudas Khilnani,Gynecologist,uterine fibroids,2
1410,Gurudas Khilnani,Gynecologist,endometriosis,5
1411,Gurudas Khilnani,Gynecologist,endometriosis,5
1412,Gurudas Khilnani,Gynecologist,uterine fibroids,2
1413,Gurudas Khilnani,Gynecologist,pelvic pain,1
1414,Gurudas Khilnani,Gynecologist,menstrual disorder,4
1415,Gurudas Khilnani,Gynecologist,amenorrhea,3
1416,Gurudas Khilnani,Gynecologist,uterine fibroids,2
1417,Gurudas Khilnani,Gynecologist,endometriosis,5
1418,Gurudas Khilnani,Gynecologist,pelvic pain,1
215,H.S. Bawaskar,Physiotherapist,Chronic Pain,5
216,H.S. Bawaskar,Physiotherapist,Chronic Pain,5
241,H.S. Bawaskar,Physiotherapist,Dementia,4
243,H.S. Bawaskar,Physiotherapist,Dementia,4
245,H.S. Bawaskar,Physiotherapist,Asthma,2
246,H.S. Bawaskar,Physiotherapist,Asthma,2
263,H.S. Bawaskar,Physiotherapist,Back Pain,1
264,H.S. Bawaskar,Physiotherapist,Back Pain,1
314,H.S. Bawaskar,Physiotherapist,Arthiritis,3
315,H.S. Bawaskar,Physiotherapist,Arthiritis,3
316,H.S. Bawaskar,Physiotherapist,Arthiritis,3
317,H.S. Bawaskar,Physiotherapist,Arthiritis,3
1882,Hemanth Malhotra,Opthalmologist,cataracts,5
1883,Hemanth Malhotra,Opthalmologist,retinal disorder,4
1884,Hemanth Malhotra,Opthalmologist,mascular degeneration,3
1885,Hemanth Malhotra,Opthalmologist,conjunctivitis,2
1886,Hemanth Malhotra,Opthalmologist,dry eye,1
1887,Hemanth Malhotra,Opthalmologist,retinal disorder,4
1888,Hemanth Malhotra,Opthalmologist,mascular degeneration,3
1889,Hemanth Malhotra,Opthalmologist,cataracts,5
1890,Hemanth Malhotra,Opthalmologist,retinal disorder,4
1891,Hemanth Malhotra,Opthalmologist,mascular degeneration,3
137,Inder S. Anand,Cardiologist,Stroke,4
138,Inder S. Anand,Cardiologist,Stroke,4
148,Inder S. Anand,Cardiologist,Cardiomyopathy,3
150,Inder S. Anand,Cardiologist,Stroke,4
152,Inder S. Anand,Cardiologist,Cardiomyopathy,3
